StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PID,Q2B-T_First Click,Q2B-T_Last Click,Q2B-T_Page Submit,Q2B-T_Click Count,Q2C-T_First Click,Q2C-T_Last Click,Q2C-T_Page Submit,Q2C-T_Click Count,Q2D-T_First Click,Q2D-T_Last Click,Q2D-T_Page Submit,Q2D-T_Click Count,Q2E-T_First Click,Q2E-T_Last Click,Q2E-T_Page Submit,Q2E-T_Click Count,FC-B_1,FC-B_2,FC-B_3,FC-C_1,FC-C_2,FC-C_3,FC-C_4,FC-D_1,FC-D_2,FC-D_3,FC-E_1,FC-E_2,FC-E_3,FC-E_4,Q3-FC2,UBI-2_NPS_GROUP,UBI-2,Age,Gender,Urban,PoliSpect,UBI-F,CR-F,CR-A,Random ID,PROLIFIC_PID,STUDY_ID,SESSION_ID
2019-11-19 23:22:08,2019-11-19 23:23:15,IP Address,73.163.100.8,100,66,TRUE,2019-11-19 23:23:15,R_2qwnVaQKB4sJa7M,,,,,38.92770386,-76.97619629,anonymous,EN,5dbf466c3e8c0f3ef727b197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,8,25 - 34,Female,Suburban,Liberal,Very familiar,Probably yes,,792959219,5dbf466c3e8c0f3ef727b197,5dd4a34135582248315dfdca,5dd4db7b3708104a4b7b72b1
2019-11-19 23:20:17,2019-11-19 23:23:18,IP Address,67.162.21.240,100,181,TRUE,2019-11-19 23:23:19,R_2w1gPZfg8OQUm2L,,,,,41.87379456,-87.96679688,anonymous,EN,5655ebb8d970d100118327ab,15.232,20.944,29.163,2,6.125,13.793,37.421,3,,,,,,,,,,,,A lot,A lot,A great deal,A lot,,,,,,,,"I feel terrible for the homeless people in the first part. I also feel kind of afraid because I'm a disabled, petite woman, and I feel a bit guilty for feeling afraid. I feel like the barber is doing a great thing for people and grateful for him.",Promoter,9,25 - 34,Female,Suburban,Very Liberal,Very familiar,Might or might not,,715240257,5655ebb8d970d100118327ab,5dd4a34135582248315dfdca,5dd4db18c5fa304a7de404e4
2019-11-19 23:17:52,2019-11-19 23:23:26,IP Address,68.199.160.28,100,334,TRUE,2019-11-19 23:23:27,R_1jqt74i3rTMhHgh,,,,,40.14559937,-74.21469879,anonymous,EN,5c814d8fde75d40016027a59,0,0,21.434,0,,,,,,,,,,,,,None at all,A moderate amount,A lot,,,,,,,,,,,,"I feel empathy to those pictured in the story. I would be more likely to leave a bit early to see if I could have a conversation with one of the homeless people on my way, instead of tying to have them 'not notice me'",Promoter,10,25 - 34,Female,Suburban,Liberal,Very familiar,Definitely yes,,227317928,5c814d8fde75d40016027a59,5dd4a34135582248315dfdca,5dd4da8e961cb34b4073e68c
2019-11-19 23:17:25,2019-11-19 23:23:29,IP Address,47.137.25.178,100,363,TRUE,2019-11-19 23:23:29,R_1NFhHULcfkUIMqG,,,,,34.0308075,-118.4729996,anonymous,EN,5c5cb505ced0b900018ca3a3,,,,,,,,,11.215,102.38,104.041,22,17.017,49.95,50.777,19,,,,,,,,,,,None at all,A little,A little,A little,It's terrible to be made fun of when you're wearing hand-me downs.,Promoter,9,45 - 54,Male,Urban,Moderate,Moderately familiar,Probably not,,633411393,5c5cb505ced0b900018ca3a3,5dd4a34135582248315dfdca,5dd4da6a9740544a71844bd4
2019-11-19 23:21:41,2019-11-19 23:23:38,IP Address,65.191.115.189,100,116,TRUE,2019-11-19 23:23:38,R_Xz9pJG9MzddA1vb,,,,,35.18170166,-78.97899628,anonymous,EN,5c02a041c776820001bd6b41,7.04,17.025,19.155,4,,,,,,,,,,,,,A lot,A lot,A great deal,,,,,,,,,,,,I don't like to see other people suffer.,Promoter,9,35 - 44,Female,Suburban,Liberal,Moderately familiar,Probably not,,257899910,5c02a041c776820001bd6b41,5dd4a34135582248315dfdca,5dd4db71954d194a2c897a62
2019-11-19 23:20:07,2019-11-19 23:23:51,IP Address,174.60.113.95,100,224,TRUE,2019-11-19 23:23:51,R_2aRd5b9ky3yQNjb,,,,,40.07110596,-76.69660187,anonymous,EN,5b65f528055d9e00011d53f5,0,0,24.653,0,,,,,,,,,,,,,A little,A little,A moderate amount,,,,,,,,,,,,The homeless population is drastically undeserved and ignored by nearly everyone. The fact that society failed these people is more upsetting to me than having to walk past them on the way to work.,Passive,8,25 - 34,Male,Suburban,Liberal,Moderately familiar,Might or might not,,138252526,5b65f528055d9e00011d53f5,5dd4a34135582248315dfdca,5dd4db143dffb44a38741208
2019-11-19 23:22:56,2019-11-19 23:23:53,IP Address,172.251.62.53,100,57,TRUE,2019-11-19 23:23:54,R_xxclBoLF4gA8WwV,,,,,34.26660156,-118.7642975,anonymous,EN,55b53384fdf99b2b69c82509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,8,35 - 44,Male,Suburban,Very Liberal,Slightly familiar,Definitely not,,292884239,55b53384fdf99b2b69c82509,5dd4a34135582248315dfdca,5dd4dbba8ed6bf4a7628b038
2019-11-19 23:20:32,2019-11-19 23:24:03,IP Address,98.146.110.71,100,210,TRUE,2019-11-19 23:24:03,R_BECpZV2ildrlxOp,,,,,47.72479248,-116.7890015,anonymous,EN,5b274df334ffd00001b46813,2.209,15.63,16.454,20,0.559,28.488,28.886,42,,,,,,,,,,,,A great deal,A moderate amount,A lot,A great deal,,,,,,,,It was nice to see a beacon of hope at the end of the horror.,Passive,8,25 - 34,Male,Suburban,Liberal,Not familiar at all,Probably not,,818572761,5b274df334ffd00001b46813,5dd4a34135582248315dfdca,5dd4db21eb39734a38ba0e24
2019-11-19 23:21:01,2019-11-19 23:24:16,IP Address,69.255.208.217,100,194,TRUE,2019-11-19 23:24:16,R_eDqiSHHAtQlk9s5,,,,,38.8605957,-76.9776001,anonymous,EN,59278c090220760001fda664,7.08,31.035,34.239,5,,,,,,,,,,,,,A lot,A lot,A great deal,,,,,,,,,,,,"Partly because the person's description was so dehumanizing and cruel, partly because I have been one of those people on the street and it hurts me to think of all the people still going through it.",Passive,7,18 - 24,Male,Urban,Very Liberal,Very familiar,Probably not,,388624461,59278c090220760001fda664,5dd4a34135582248315dfdca,5dd4db373683dc4a063b922b
2019-11-19 23:23:21,2019-11-19 23:24:21,IP Address,107.77.233.97,100,60,TRUE,2019-11-19 23:24:22,R_27DK3cnFhIN6tK7,,,,,37.75100708,-97.8219986,anonymous,EN,5b060d9e68eff50001d1a2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promoter,9,25 - 34,Female,Suburban,Liberal,Very familiar,Probably not,,116379816,5b060d9e68eff50001d1a2c1,5dd4a34135582248315dfdca,5dd4dbd5a4aa264b525de257
2019-11-19 23:20:35,2019-11-19 23:24:21,IP Address,173.197.219.141,100,226,TRUE,2019-11-19 23:24:22,R_s5LxCNvDIKj6aqJ,,,,,34.06480408,-118.4413986,anonymous,EN,5da79692e7d12f00165fbe54,,,,,,,,,16.316,51.685,78.573,5,4.984,21.974,25.934,2,,,,,,,,,,,A moderate amount,A moderate amount,A lot,None at all,"I liked how they tried to be inclusive at the end, but it felt kind of embarrassing since everyone would know that it was sent in response to the kid in the story.",Passive,8,18 - 24,Female,Suburban,Liberal,Slightly familiar,Probably yes,,287072132,5da79692e7d12f00165fbe54,5dd4a34135582248315dfdca,5dd4db30e0b21b4b3d3bd0fd
2019-11-19 23:21:39,2019-11-19 23:24:29,IP Address,75.65.75.238,100,170,TRUE,2019-11-19 23:24:29,R_3O33w4q9UGECdZc,,,,,32.39039612,-93.71170044,anonymous,EN,5a8e310b17ef35000170e0a8,0,0,18.3,0,0,0,34.793,0,,,,,,,,,,,,A lot,A little,A lot,A lot,,,,,,,,The extensive details mixed with the pictures,Detractor,6,18 - 24,Female,Urban,Liberal,Not familiar at all,,,726498527,5a8e310b17ef35000170e0a8,5dd4a34135582248315dfdca,5dd4db6e954d194a2c897a61
2019-11-19 23:23:02,2019-11-19 23:24:45,IP Address,166.180.233.140,100,103,TRUE,2019-11-19 23:24:45,R_3PHJmdIGbupd1Jo,,,,,43.61380005,-116.3972015,anonymous,EN,595ebdccd865d10001cd6034,0,0,18.042,0,,,,,,,,,,,,,A little,A little,A little,,,,,,,,,,,,The image of the flies on the half-eaten sandwich.  The picture of the homeless man,Detractor,6,35 - 44,Male,Urban,Lean Liberal,Moderately familiar,,,836234750,595ebdccd865d10001cd6034,5dd4a34135582248315dfdca,5dd4dbb34b5dd44acd0fadaf
2019-11-19 23:21:30,2019-11-19 23:24:45,IP Address,73.92.160.50,100,195,TRUE,2019-11-19 23:24:45,R_3J4WgZE6Z1Lp0L4,,,,,37.40249634,-121.8659973,anonymous,EN,5d59d45f44609300152e3404,0,0,57.409,0,0,0,33.646,0,,,,,,,,,,,,A lot,A great deal,A great deal,A great deal,,,,,,,,I think that seeing how the homeless were treated by that barber was nice.,Passive,8,18 - 24,Male,Urban,Lean Liberal,Moderately familiar,Probably yes,,287911245,5d59d45f44609300152e3404,5dd4a34135582248315dfdca,5dd4db67fbb5735af1dc59ec
2019-11-19 23:18:22,2019-11-19 23:24:50,IP Address,24.211.124.156,100,388,TRUE,2019-11-19 23:24:50,R_3k2H0V9Wmgxloxr,,,,,33.61830139,-80.21260071,anonymous,EN,5dd2ff9a11b0bd30de114289,,,,,,,,,1.29,78.965,79.802,15,1.434,25.525,26.698,23,,,,,,,,,,,A moderate amount,A lot,A moderate amount,A little,What made me feel poorly initially is simply that the story is very sad and a reality for many school-age children. The writing feels especially poignant. But I wasn't entirely satisfied with the conclusion because it did not feel like any injustices were wrapped up succinctly. At least it's left to the imagination that a fellow student or a faculty member witnessed the bullying and reacted based on the situation in the story. It also fell flat emotionally because it was abrupt. ,Detractor,3,18 - 24,Female,Rural,Very Liberal,Very familiar,,Might or might not,980415175,5dd2ff9a11b0bd30de114289,5dd4a34135582248315dfdca,5dd4daa57af6614b14fe9f33
2019-11-19 23:24:22,2019-11-19 23:24:51,IP Address,76.221.209.152,100,29,TRUE,2019-11-19 23:24:52,R_3RyGEAscHLQt6vT,,,,,42.3157959,-85.17990112,anonymous,EN,5d617ba9364f9a0019f1dac3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promoter,10,25 - 34,Female,Suburban,Very Liberal,Very familiar,Probably not,,203731875,5d617ba9364f9a0019f1dac3,5dd4a34135582248315dfdca,5dd4dc14e73e614a1508dba6
2019-11-19 23:20:43,2019-11-19 23:24:54,IP Address,24.5.59.75,100,250,TRUE,2019-11-19 23:24:54,R_1Km9FqevAptveEH,,,,,37.43710327,-121.895401,anonymous,EN,5c024be169406e00014e0b8e,,,,,,,,,1.565,10.796,52.883,7,3.752,3.752,35.027,1,,,,,,,,,,,A lot,A moderate amount,A moderate amount,A little,"It sucks being put into something that you have no control over and then judged for it. In this example, the other children most likely were born into families with some sort of wealth, whereas the author was born into one without (and was subsequently treated as inferior).",Detractor,6,25 - 34,Male,Suburban,Lean Liberal,Moderately familiar,,,827927535,5c024be169406e00014e0b8e,5dd4a34135582248315dfdca,5dd4db1e41fb3f49e341e473
2019-11-19 23:22:01,2019-11-19 23:25:09,IP Address,73.98.196.225,100,187,TRUE,2019-11-19 23:25:09,R_cUcjel9wHATMgZH,,,,,40.78489685,-111.9337997,anonymous,EN,5d4702f04f947a0001181420,,,,,,,,,0,0,58.564,0,0,0,30.714,0,,,,,,,,,,,None at all,None at all,A little,A little,"I suppose it's just another... when you were younger kind of thing. None of this nowadays would bother me in the slightest, or there's a number of ways around it in my opinion. ",Passive,8,18 - 24,Male,Urban,Lean Liberal,Slightly familiar,Probably not,,104629048,5d4702f04f947a0001181420,5dd4a34135582248315dfdca,5dd4db887cc9734a7a9b9699
2019-11-19 23:23:41,2019-11-19 23:25:11,IP Address,68.197.90.37,100,89,TRUE,2019-11-19 23:25:11,R_oYPLpQVUL0d6r6x,,,,,40.87680054,-74.08670044,anonymous,EN,5cd174f12ce2410012540c94,7.781,18.598,20.404,2,,,,,,,,,,,,,A lot,A lot,A great deal,,,,,,,,,,,,Everyone deserves food and shelter. The fact that there are people in our world who don't have those things disgusts me.,Promoter,10,25 - 34,Female,Suburban,Liberal,Moderately familiar,Might or might not,,779899895,5cd174f12ce2410012540c94,5dd4a34135582248315dfdca,5dd4dbe9946f7c4ad794ebb5
2019-11-19 23:23:03,2019-11-19 23:25:36,IP Address,108.168.53.153,100,152,TRUE,2019-11-19 23:25:36,R_vCX8nmcLEmEG2Tn,,,,,43.66439819,-79.41950226,anonymous,EN,5da0c294d0565c0014c1827b,,,,,,,,,0,0,35.289,0,0,0,22.689,0,,,,,,,,,,,A lot,A little,A lot,A little,Excluding others based off of their family's income does nothing except hurt others,Detractor,3,18 - 24,Female,Urban,Very Liberal,Extremely familiar,,Probably not,261456919,5da0c294d0565c0014c1827b,5dd4a34135582248315dfdca,5dd4dbc6535a714aaebf37f3
2019-11-19 23:24:49,2019-11-19 23:25:58,IP Address,189.208.142.197,100,69,TRUE,2019-11-19 23:25:58,R_2dSEkD26HKX9Vva,,,,,19.03840637,-98.20179749,anonymous,EN,5c80321274a33f0001e9087f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,6,18 - 24,Female,Urban,Lean Liberal,Not familiar at all,,,512633782,5c80321274a33f0001e9087f,5dd4a34135582248315dfdca,5dd4dc28cf8e7e4aa78eaa4c
2019-11-19 23:22:15,2019-11-19 23:26:14,IP Address,73.149.27.110,100,239,TRUE,2019-11-19 23:26:15,R_1JLsuQ2eHknllpQ,,,,,41.74899292,-72.69039917,anonymous,EN,58911e3417b2000001146c7d,0,0,25.422,0,36.533,36.533,37.383,1,,,,,,,,,,,,A moderate amount,A little,A lot,A little,,,,,,,,"I was uncomfortable with the dehumanizing way these homeless people not only had to live, but furthermore how they were described in somewhat dehumanizing language. At the same time, I tried to understand the ways in which the help offered would be relieving to them.",Detractor,2,25 - 34,Male,Urban,Very Liberal,Very familiar,,Definitely not,591251682,58911e3417b2000001146c7d,5dd4a34135582248315dfdca,5dd4db9382569a4a9777bebc
2019-11-19 23:21:20,2019-11-19 23:26:21,IP Address,73.150.141.255,100,301,TRUE,2019-11-19 23:26:22,R_2zIod3XdyxajLYM,,,,,40.31719971,-74.43039703,anonymous,EN,5c31f92c23f1c60001a6a3e8,0,0,38.626,0,0,0,44.494,0,,,,,,,,,,,,A lot,A moderate amount,A lot,A lot,,,,,,,,I was upset to read about the living conditions of these people.,Passive,8,18 - 24,Female,Suburban,Liberal,Slightly familiar,Might or might not,,590850300,5c31f92c23f1c60001a6a3e8,5dd4a34135582248315dfdca,5dd4db5de426bd49e8e2bdbd
2019-11-19 23:20:34,2019-11-19 23:26:29,IP Address,80.60.224.205,100,354,TRUE,2019-11-19 23:26:30,R_A03ZiXbeyksDVRv,,,,,51.83900452,5.873901367,anonymous,EN,5b7392e0924a8800013e8482,,,,,,,,,0,0,112.5,0,0,0,57.581,0,,,,,,,,,,,A lot,A moderate amount,A lot,A little,"it made me feel sympathy for the kid, however the conclusion at the end would make me feel uncomfortable as the boy because I would feel responsible for banning designer coats and my classmates may have noticed and this may cause further ridicule and exlcusion ",Promoter,9,18 - 24,Female,Suburban,Lean Liberal,Very familiar,Probably yes,,252281256,5b7392e0924a8800013e8482,5dd4a34135582248315dfdca,5dd4db2ae0b21b4b3d3bd0fc
2019-11-19 23:23:31,2019-11-19 23:26:46,IP Address,73.227.221.176,100,194,TRUE,2019-11-19 23:26:47,R_2gDZSt62By7qkil,,,,,41.27760315,-72.81150055,anonymous,EN,5d37e5a13cedb4001aafed7a,12.341,12.808,30.631,2,0,0,41.243,0,,,,,,,,,,,,None at all,None at all,A lot,A lot,,,,,,,,"I don't like that the narrator (or ""me"" in the story) treats people as if they're looking down on them on this path. Saying that the sight is an eyesore is trivial compared to what people living in poverty go through,",Promoter,9,18 - 24,Male,Urban,Very Liberal,Moderately familiar,Might or might not,,137822585,5d37e5a13cedb4001aafed7a,5dd4a34135582248315dfdca,5dd4dbe29d9e304b454ce709
2019-11-19 23:22:50,2019-11-19 23:26:47,IP Address,71.84.188.231,100,237,TRUE,2019-11-19 23:26:47,R_3oLU4ZBTiUXWHeW,,,,,46.61650085,-120.7093964,anonymous,EN,5ac47e09f69e940001d97449,,,,,,,,,0,0,55.189,0,,,,,,,,,,,,A moderate amount,A great deal,A lot,,,,,"I grew up relatively well-off, so as a child I didn't have experiences like this person's. But I'm very poor now, so I can imagine what it's like. I felt very sad for them, and wished I could help. And I felt injustice in how our society treats the poor, and the fact that people can be so poor in the first place, when others have billions of dollars they inherit.",Promoter,10,35 - 44,Female,Suburban,Very Liberal,Moderately familiar,Definitely yes,,404714599,5ac47e09f69e940001d97449,5dd4a34135582248315dfdca,5dd4dbb4848b0f4a214cfc8d
2019-11-19 23:23:27,2019-11-19 23:26:59,IP Address,98.234.29.244,100,212,TRUE,2019-11-19 23:26:59,R_32QtwJP8JVtLszj,,,,,37.81069946,-122.2478943,anonymous,EN,5d4523425c4d1a000104f55a,,,,,,,,,0,0,46.465,0,,,,,,,,,,,,A little,A great deal,A lot,,,,,"It feels so unjustified why someone has to feel so bad just because of the type of coat he/she is wearing, even to the point where they would rather physically suffer",Promoter,10,25 - 34,Male,Urban,Liberal,Extremely familiar,Probably yes,,819231752,5d4523425c4d1a000104f55a,5dd4a34135582248315dfdca,5dd4dbd996afdf4a5cb93320
2019-11-19 23:25:37,2019-11-19 23:27:14,IP Address,107.136.199.25,100,96,TRUE,2019-11-19 23:27:14,R_1r8GkEXZ12Sxxo7,,,,,33.78729248,-117.9230957,anonymous,EN,5559a3a1fdf99b514bba308e,0,0,20.121,0,,,,,,,,,,,,,A moderate amount,A little,A lot,,,,,,,,,,,,the fact that the man was just so cruel towards the homeless people makes me upset. they are human beings. just because they are homelss doesn't mean they should be thought of as useless. ,Promoter,10,25 - 34,Female,Urban,Very Liberal,Moderately familiar,Definitely yes,,524972615,5559a3a1fdf99b514bba308e,5dd4a34135582248315dfdca,5dd4dc57ed7ea449843ebd87
2019-11-19 23:24:48,2019-11-19 23:27:14,IP Address,137.112.221.62,100,146,TRUE,2019-11-19 23:27:15,R_2B57vfG5r1YScek,,,,,39.46420288,-87.35310364,anonymous,EN,5d8c15010a2714001b629540,0,0,16.545,0,0,0,31.795,0,,,,,,,,,,,,A lot,A moderate amount,A moderate amount,A lot,,,,,,,,"It's really uplifting to see people who have had a rough time in life have some people in their corner that genuinely want to help, like the barber.",Detractor,5,18 - 24,Male,Suburban,Liberal,Not familiar at all,,,144291583,5d8c15010a2714001b629540,5dd4a34135582248315dfdca,5dd4dc2a9d9e304b454ce70a
2019-11-19 23:24:26,2019-11-19 23:27:19,IP Address,75.8.108.95,100,172,TRUE,2019-11-19 23:27:19,R_r1RlAH4TRps0jrH,,,,,32.82359314,-96.68139648,anonymous,EN,5dc368ce880a2927e264dbec,28.742,28.742,30.003,1,,,,,,,,,,,,,A little,A little,A lot,,,,,,,,,,,,There were a lot of poor people but the writer didn't feel any compassion for them.,Passive,8,25 - 34,Female,Urban,Liberal,Moderately familiar,Might or might not,,380214458,5dc368ce880a2927e264dbec,5dd4a34135582248315dfdca,5dd4dc1180628749b834befe
2019-11-19 23:23:25,2019-11-19 23:27:26,IP Address,75.129.64.202,100,240,TRUE,2019-11-19 23:27:26,R_3rS1HtvAT3zMsus,,,,,43.60549927,-84.77960205,anonymous,EN,5d8108c0a6d2bf001afdb2d9,,,,,,,,,4.632,7.559,84.611,4,0,0,35.918,0,,,,,,,,,,,A lot,A lot,A lot,A little,I could feel myself being the poor kid. I could understand the being teased for being poor and stuff. Running away is probably what I would do too. It was sad. I didn't feel relieved at the end because those kids still know Riley is poor and will still make fun of her/him.,Promoter,10,25 - 34,Male,Rural,Lean Liberal,Very familiar,Definitely not,,696752891,5d8108c0a6d2bf001afdb2d9,5dd4a34135582248315dfdca,5dd4dbdce25acf49eb460322
2019-11-19 23:21:41,2019-11-19 23:27:32,IP Address,68.56.89.185,100,351,TRUE,2019-11-19 23:27:33,R_9SrlikJbQGaS5cR,,,,,42.88020325,-85.53520203,anonymous,EN,5d923c2e235f4b0017f269c2,,,,,,,,,0,0,90.613,0,,,,,,,,,,,,A little,A little,A little,,,,,"I really don't pity people who don't bother to teach their kids it's better to shrug off the chuckles of others in hnd-me-downs than it is to be naked or cold without them. We're not poor by any means, but my younger kid wears her sister's hand-me-downs and our older kid is completely fine with used clothes from thrift shops. Whether or not someone wore something before them doesn't matter, and neither does a label/brand. Parents are doing their kids a HUGE disservice teaching their kids those matter when they absolutely don't.",Passive,8,35 - 44,Female,Suburban,Liberal,Moderately familiar,Might or might not,,680844604,5d923c2e235f4b0017f269c2,5dd4a34135582248315dfdca,5dd4db688ed6bf4a1f5a21c4
2019-11-19 23:22:05,2019-11-19 23:27:40,IP Address,100.15.160.186,100,335,TRUE,2019-11-19 23:27:40,R_1kXfONUGczdShc5,,,,,39.10629272,-76.86599731,anonymous,EN,5d63ff3c8979c6001bb4891b,,,,,,,,,0,0,47.057,0,0,0,25.125,0,,,,,,,,,,,A lot,A lot,A moderate amount,A moderate amount,"It's not hard to put myself in her shoes because my family wasn't always the richest as well. The story was something I could relate to, and it was upsetting to see someone getting bullied/made fun of for not having enough money to buy designer brands. ",Detractor,6,18 - 24,Female,Suburban,Liberal,Not familiar at all,,,485814498,5d63ff3c8979c6001bb4891b,5dd4a34135582248315dfdca,5dd4db8b8ed6bf4a7628b037
2019-11-19 23:26:17,2019-11-19 23:27:41,IP Address,104.0.241.181,100,83,TRUE,2019-11-19 23:27:41,R_ewFtSZHwkEnPyVP,,,,,39.95300293,-83.0766983,anonymous,EN,5d773df22fa4bf001a045aa9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detractor,3,25 - 34,Female,Urban,Liberal,Moderately familiar,,Might or might not,773992228,5d773df22fa4bf001a045aa9,5dd4a34135582248315dfdca,5dd4dc85fef7c24a927e87a5
2019-11-19 23:26:14,2019-11-19 23:27:46,IP Address,154.21.108.225,100,92,TRUE,2019-11-19 23:27:46,R_UcLkE68tEazk9e9,,,,,40.45509338,-74.48709869,anonymous,EN,5ca62477e8f5b200013ec11f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,8,18 - 24,Female,Rural,Moderate,Moderately familiar,Probably not,,378517180,5ca62477e8f5b200013ec11f,5dd4a34135582248315dfdca,5dd4dc7d523df04ab760d36d
2019-11-19 23:25:49,2019-11-19 23:27:48,IP Address,73.41.86.161,100,119,TRUE,2019-11-19 23:27:48,R_3KGYJcvMG2scgsv,,,,,38.55589294,-121.7391052,anonymous,EN,5d76bc8e529c4b00197aa4f2,6.308,7.023,18.559,4,1.936,13.832,21.323,20,,,,,,,,,,,,A lot,A great deal,A moderate amount,A lot,,,,,,,,"The story started off with a poor picture. The things described were not pleasant. Then, there was a good ending since someone helped the homeless. ",Passive,8,18 - 24,Female,Suburban,Liberal,Slightly familiar,Probably yes,,133039012,5d76bc8e529c4b00197aa4f2,5dd4a34135582248315dfdca,5dd4dc6be73e614a1508dba7
2019-11-19 23:25:35,2019-11-19 23:28:12,IP Address,47.28.8.235,100,156,TRUE,2019-11-19 23:28:12,R_3dZhEp4V6zLKgHm,,,,,45.33320618,-118.0854034,anonymous,EN,5da4813cfc4fb10016e5c6a1,9.906,25.913,32.715,12,,,,,,,,,,,,,None at all,A little,A great deal,,,,,,,,,,,,The narrator's reaction to the homeless was dehumanizing and unempathetic. ,Passive,8,25 - 34,Male,Rural,Very Liberal,Very familiar,Probably not,,502593172,5da4813cfc4fb10016e5c6a1,5dd4a34135582248315dfdca,5dd4dc4fcb9dd64a39fa12fd
2019-11-19 23:25:41,2019-11-19 23:28:12,IP Address,76.118.115.148,100,151,TRUE,2019-11-19 23:28:13,R_PBc4Ejtbuz0dCPT,,,,,41.69050598,-70.93579865,anonymous,EN,5dc05326c0621a000d3c9e28,0,0,24.344,0,,,,,,,,,,,,,A little,A moderate amount,A lot,,,,,,,,,,,,"Imagining walking amongst a lot of ill, homeless people made me feel uncomfortable and guilty. I feel this way because in that situation I wish I could do more, but I do not know where to start with a situation like that.",Passive,8,18 - 24,Male,Urban,Very Liberal,Not familiar at all,Probably yes,,431719332,5dc05326c0621a000d3c9e28,5dd4a34135582248315dfdca,5dd4dc58cc19204910a237fe
2019-11-19 23:25:13,2019-11-19 23:28:20,IP Address,128.230.163.46,100,186,TRUE,2019-11-19 23:28:21,R_UsZUHNJSG52caHL,,,,,43.03979492,-76.1427002,anonymous,EN,5c70506a18126000010d4b00,,,,,,,,,0,0,61.341,0,0,0,29.047,0,,,,,,,,,,,A great deal,A moderate amount,A great deal,A great deal,I've experienced being made fun of for what I had to wear.,Detractor,6,18 - 24,Female,Urban,Very Liberal,Moderately familiar,,,135984344,5c70506a18126000010d4b00,5dd4a34135582248315dfdca,5dd4dc34523df04a099e12a1
2019-11-19 23:26:26,2019-11-19 23:28:53,IP Address,158.104.1.65,100,147,TRUE,2019-11-19 23:28:53,R_1NaE4jiaRlyLUpl,,,,,44.94659424,-123.010498,anonymous,EN,5d13d574bc547a00182551b8,0,0,20.808,0,0,0,24.955,0,,,,,,,,,,,,A lot,A little,A moderate amount,A moderate amount,,,,,,,,it was nice the homeless people got to feel better about themselves and it seemed the person may begin to see past their biases against the homeless,Promoter,9,18 - 24,Female,Suburban,Liberal,Slightly familiar,Might or might not,,268269011,5d13d574bc547a00182551b8,5dd4a34135582248315dfdca,5dd4dc8dade4624a7377607b
2019-11-19 23:24:18,2019-11-19 23:28:56,IP Address,76.109.190.164,100,278,TRUE,2019-11-19 23:28:56,R_3IaSsvKdYh2E9pY,,,,,25.69580078,-80.36260223,anonymous,EN,5dcba335ff014d85185aefa4,,,,,,,,,26.655,122.695,125.233,5,,,,,,,,,,,,A great deal,A great deal,A great deal,,,,,"I've been bullied and been an outcast my whole life, I know exactly what this kid is feeling.",Passive,8,35 - 44,Male,Suburban,Very Liberal,Moderately familiar,Definitely not,,713135971,5dcba335ff014d85185aefa4,5dd4a34135582248315dfdca,5dd4dc0d710dfc4aaceca231
2019-11-19 23:26:07,2019-11-19 23:29:13,IP Address,68.117.134.64,100,186,TRUE,2019-11-19 23:29:13,R_41JKXG0VAXOPIoV,,,,,43.07000732,-89.51059723,anonymous,EN,5d94f75c6e3983001ab9de2d,,,,,,,,,0,0,64.452,0,,,,,,,,,,,,A moderate amount,A lot,A lot,,,,,"Riley's emotions were clear and it seemed really cruel the way the other students were treating them. One part of the story that kept me from full immersion, though, was that it felt a little over-the-top and unrealistic that everyone would be pointing and laughing, but maybe Riley's exaggerating or inflating the reaction in their own head.",Promoter,10,25 - 34,Female,Suburban,Lean Liberal,Extremely familiar,Definitely yes,,173622977,5d94f75c6e3983001ab9de2d,5dd4a34135582248315dfdca,5dd4dc793c49374b3f0f99c2
2019-11-19 23:26:30,2019-11-19 23:29:25,IP Address,169.234.225.153,100,174,TRUE,2019-11-19 23:29:25,R_3dFTT0wDptqc4aS,,,,,33.64610291,-117.8424988,anonymous,EN,5d047da3cc139a0001d690f5,,,,,,,,,0,0,47.901,0,,,,,,,,,,,,A little,A moderate amount,None at all,,,,,"I felt bad for the person in the story. I know how it feels to grow up poor without a lot of clothes. No one ever made fun of me for it, but I understand.",Passive,7,18 - 24,Female,Suburban,Liberal,Extremely familiar,Might or might not,,329729536,5d047da3cc139a0001d690f5,5dd4a34135582248315dfdca,5dd4dc92da167d4a9ed15eb4
